# klaverjas spoor; spellen=200; zaad=6
61;1;3;1;0;7;3
61;2;0;4;0;A;9
61;2;1;3;3;9;53
61;2;2;2;3;8;68
61;2;3;1;0;B;38
61;3;0;4;0;H;9
61;3;1;3;2;9;53
61;3;2;2;3;7;53
61;3;3;1;1;B;29
61;4;0;1;3;H;54
61;4;1;4;3;V;40
61;4;2;3;1;V;12
61;4;3;2;3;T;38
61;5;0;3;2;B;13
61;5;1;4;2;T;16
61;5;2;1;2;H;36
61;5;3;2;1;7;35
61;6;0;2;1;A;58
61;6;1;3;2;8;53
61;6;2;4;2;7;53
61;6;3;1;1;8;3
61;7;0;2;1;T;58
61;7;1;3;2;A;53
61;7;2;4;0;8;53
61;7;3;1;1;H;38
61;8;0;4;2;V;9
61;8;1;3;0;V;53
61;8;2;2;1;9;35
61;8;3;1;3;A;53
61;=;1;44;108;0;10
62;1;0;3;3;B;57
62;1;1;4;0;9;53
62;1;2;1;3;A;36
62;1;3;2;3;8;3
62;2;0;3;1;7;5
62;2;1;4;3;V;65
62;2;2;1;1;8;34
62;2;3;2;1;B;38
62;3;0;4;0;A;7
62;3;1;3;0;H;40
62;3;2;2;0;V;4
62;3;3;1;0;7;3
62;4;0;2;3;T;58
62;4;1;3;3;7;34
62;4;2;4;0;B;53
62;4;3;1;2;8;53
62;5;0;2;3;9;58
62;5;1;3;3;H;40
62;5;2;4;2;T;69
62;5;3;1;0;8;53
62;6;0;4;1;A;9
62;6;1;3;2;7;53
62;6;2;2;2;H;68
62;6;3;1;1;V;3
62;7;0;2;0;T;8
62;7;1;3;2;B;53
62;7;2;4;2;V;53
62;7;3;1;1;H;53
62;8;0;4;1;9;13
62;8;1;3;2;A;53
62;8;2;2;2;9;53
62;8;3;1;1;T;38
62;=;3;52;100;10;20
63;1;0;4;2;V;7
63;1;1;3;2;H;40
63;1;2;2;2;B;6
63;1;3;1;2;8;38
63;2;0;2;0;A;8
63;2;1;3;0;8;40
63;2;2;4;0;V;36
63;2;3;1;0;7;38
63;3;0;4;2;A;57
63;3;1;3;2;7;40
63;3;2;2;2;9;66
63;3;3;1;3;8;53
63;4;0;4;3;V;7
63;4;1;3;1;V;53
63;4;2;2;3;T;4
63;4;3;1;3;B;38
63;5;0;4;3;A;9
63;5;1;3;1;B;53
63;5;2;2;3;7;4
63;5;3;1;1;8;53
63;6;0;4;3;9;9
63;6;1;3;1;H;53
63;6;2;2;3;H;36
63;6;3;1;1;9;53
63;7;0;2;2;T;56
63;7;1;3;0;H;53
63;7;2;4;0;9;53
63;7;3;1;1;T;53
63;8;0;4;0;B;13
63;8;1;3;0;T;40
63;8;2;2;1;7;53
63;8;3;1;1;A;53
63;=;2;23;129;10;60
64;1;0;3;3;8;5
64;1;1;4;0;V;65
64;1;2;1;3;V;36
64;1;3;2;3;7;32
64;2;0;4;2;T;7
64;2;1;3;2;7;40
64;2;2;2;2;8;36
64;2;3;1;2;B;3
64;3;0;2;1;T;7
64;3;1;3;1;B;40
64;3;2;4;1;9;36
64;3;3;1;1;H;38
64;4;0;2;0;B;58
64;4;1;3;0;8;34
64;4;2;4;2;V;53
64;4;3;1;0;7;3
64;5;0;4;3;H;5
64;5;1;3;0;T;65
64;5;2;2;3;9;23
64;5;3;1;2;H;68
64;6;0;3;0;9;55
64;6;1;4;3;A;53
64;6;2;1;0;H;4
64;6;3;2;1;7;53
64;7;0;1;0;A;56
64;7;1;4;2;A;53
64;7;2;3;3;B;53
64;7;3;2;3;T;53
64;8;0;1;2;9;8
64;8;1;4;1;8;53
64;8;2;3;1;V;53
64;8;3;2;1;A;53
64;=;0;95;57;10;20
65;1;0;4;2;V;7
65;1;1;3;2;7;40
65;1;2;2;2;B;6
65;1;3;1;2;8;3
65;2;0;2;3;A;8
65;2;1;3;3;7;40
65;2;2;4;1;7;53
65;2;3;1;3;B;3
65;3;0;2;3;H;8
65;3;1;3;0;9;53
65;3;2;4;1;9;53
65;3;3;1;3;V;38
65;4;0;2;2;9;58
65;4;1;3;0;B;53
65;4;2;4;1;B;53
65;4;3;1;2;H;38
65;5;0;4;1;V;13
65;5;1;3;1;A;40
65;5;2;2;1;T;36
65;5;3;1;1;8;38
65;6;0;3;0;V;13
65;6;1;4;3;8;53
65;6;2;1;0;7;4
65;6;3;2;2;T;29
65;7;0;4;1;H;13
65;7;1;3;0;A;53
65;7;2;2;3;9;53
65;7;3;1;0;8;53
65;8;0;4;0;T;13
65;8;1;3;2;A;65
65;8;2;2;3;T;53
65;8;3;1;0;H;38
65;=;2;59;93;10;0
66;1;0;3;3;T;7
66;1;1;4;3;H;40
66;1;2;1;3;B;6
66;1;3;2;3;8;3
66;2;0;3;0;T;7
66;2;1;4;0;8;34
66;2;2;1;0;7;36
66;2;3;2;0;V;38
66;3;0;1;1;A;7
66;3;1;4;1;T;40
66;3;2;3;1;H;36
66;3;3;2;1;8;3
66;4;0;3;2;T;7
66;4;1;4;2;7;34
66;4;2;1;2;8;4
66;4;3;2;2;9;38
66;5;0;1;2;A;8
66;5;1;4;2;H;40
66;5;2;3;0;9;53
66;5;3;2;3;V;29
66;6;0;2;1;V;8
66;6;1;3;2;B;53
66;6;2;4;0;B;53
66;6;3;1;1;7;3
66;7;0;4;2;V;9
66;7;1;3;0;A;53
66;7;2;2;3;A;35
66;7;3;1;1;9;53
66;8;0;2;3;9;56
66;8;1;3;0;H;53
66;8;2;4;3;7;36
66;8;3;1;1;B;53
66;=;3;82;70;50;10
67;1;0;2;1;9;10
67;1;1;3;1;B;40
67;1;2;4;1;T;6
67;1;3;1;1;A;46
67;2;0;3;0;H;62
67;2;1;4;0;V;40
67;2;2;1;0;9;6
67;2;3;2;0;B;30
67;3;0;2;0;A;58
67;3;1;3;2;9;53
67;3;2;4;2;T;52
67;3;3;1;3;8;53
67;4;0;4;1;H;9
67;4;1;3;3;V;53
67;4;2;2;2;V;68
67;4;3;1;1;7;3
67;5;0;2;0;T;58
67;5;1;3;0;7;40
67;5;2;4;2;7;53
67;5;3;1;3;B;53
67;6;0;2;0;8;56
67;6;1;3;3;T;53
67;6;2;4;2;8;53
67;6;3;1;1;V;53
67;7;0;4;1;8;9
67;7;1;3;2;H;53
67;7;2;2;3;9;68
67;7;3;1;3;H;53
67;8;0;4;2;B;13
67;8;1;3;2;A;40
67;8;2;2;3;7;53
67;8;3;1;3;A;53
67;=;0;47;105;30;40
68;1;0;1;0;T;7
68;1;1;4;0;V;40
68;1;2;3;0;B;6
68;1;3;2;0;7;39
68;2;0;1;1;A;8
68;2;1;4;1;B;40
68;2;2;3;2;8;69
68;2;3;2;1;8;3
68;3;0;1;2;9;54
68;3;1;4;2;V;34
68;3;2;3;0;H;12
68;3;3;2;2;B;3
68;4;0;1;2;7;41
68;4;1;4;2;T;40
68;4;2;3;0;8;45
68;4;3;2;2;H;3
68;5;0;3;1;T;9
68;5;1;4;3;9;53
68;5;2;1;1;7;36
68;5;3;2;1;9;3
68;6;0;1;3;B;5
68;6;1;4;3;T;40
68;6;2;3;3;A;21
68;6;3;2;0;9;29
68;7;0;2;2;A;8
68;7;1;3;3;7;53
68;7;2;4;3;8;53
68;7;3;1;3;V;53
68;8;0;2;1;V;47
68;8;1;3;1;H;40
68;8;2;4;0;A;28
68;8;3;1;3;H;53
68;=;0;79;73;20;10
69;1;0;2;3;7;7
69;1;1;3;3;H;40
69;1;2;4;3;T;6
69;1;3;1;3;8;3
69;2;0;4;1;T;9
69;2;1;3;1;H;40
69;2;2;2;1;V;4
69;2;3;1;1;7;3
69;3;0;4;2;A;9
69;3;1;3;2;7;34
69;3;2;2;0;B;68
69;3;3;1;2;8;3
69;4;0;2;3;A;58
69;4;1;3;2;9;53
69;4;2;4;0;H;69
69;4;3;1;3;V;38
69;5;0;4;1;B;9
69;5;1;3;0;7;53
69;5;2;2;1;A;36
69;5;3;1;1;9;38
69;6;0;4;1;8;9
69;6;1;3;2;T;53
69;6;2;2;0;9;68
69;6;3;1;0;8;53
69;7;0;4;2;H;9
69;7;1;3;0;T;53
69;7;2;2;3;9;35
69;7;3;1;2;V;38
69;8;0;4;2;B;9
69;8;1;3;0;A;53
69;8;2;2;3;B;35
69;8;3;1;0;V;53
69;=;3;0;152;0;10
70;1;0;1;1;V;54
70;1;1;4;1;9;40
70;1;2;3;3;T;12
70;1;3;2;1;8;34
70;2;0;3;2;A;7
70;2;1;4;2;B;40
70;2;2;1;2;T;4
70;2;3;2;2;8;3
70;3;0;3;2;7;5
70;3;1;4;3;7;65
70;3;2;1;2;H;36
70;3;3;2;2;9;38
70;4;0;2;3;B;7
70;4;1;3;3;8;34
70;4;2;4;0;7;53
70;4;3;1;3;H;3
70;5;0;4;0;V;5
70;5;1;3;3;V;65
70;5;2;2;0;9;23
70;5;3;1;0;T;48
70;6;0;3;3;A;55
70;6;1;4;1;B;53
70;6;2;1;3;9;36
70;6;3;2;0;B;53
70;7;0;3;1;7;13
70;7;1;4;1;H;40
70;7;2;1;0;8;53
70;7;3;2;1;A;38
70;8;0;4;2;V;9
70;8;1;3;1;T;53
70;8;2;2;0;A;53
70;8;3;1;0;H;53
70;=;3;81;71;0;10
71;1;0;2;2;T;62
71;1;1;3;2;B;40
71;1;2;4;1;T;52
71;1;3;1;2;A;46
71;2;0;3;1;A;9
71;2;1;4;1;7;34
71;2;2;1;1;8;4
71;2;3;2;1;B;38
71;3;0;1;1;9;47
71;3;1;4;1;H;40
71;3;2;3;0;A;28
71;3;3;2;3;7;53
71;4;0;1;2;9;54
71;4;1;4;2;V;40
71;4;2;3;0;V;12
71;4;3;2;2;8;38
71;5;0;1;2;7;5
71;5;1;4;0;7;65
71;5;2;3;3;8;53
71;5;3;2;3;V;53
71;6;0;4;0;B;57
71;6;1;3;1;V;53
71;6;2;2;0;T;36
71;6;3;1;0;8;3
71;7;0;4;3;9;13
71;7;1;3;3;H;40
71;7;2;2;3;A;49
71;7;3;1;3;B;38
71;8;0;4;2;H;5
71;8;1;3;0;9;65
71;8;2;2;3;T;53
71;8;3;1;0;H;35
71;=;0;99;53;10;0
72;1;0;3;0;H;13
72;1;1;4;3;8;53
72;1;2;1;0;7;4
72;1;3;2;0;T;46
72;2;0;2;1;V;10
72;2;1;3;1;T;40
72;2;2;4;1;9;6
72;2;3;1;1;A;3
72;3;0;2;3;7;5
72;3;1;3;3;T;40
72;3;2;4;3;A;36
72;3;3;1;1;8;29
72;4;0;3;3;9;5
72;4;1;4;1;7;65
72;4;2;1;2;7;53
72;4;3;2;3;B;3
72;5;0;2;3;V;5
72;5;1;3;1;H;65
72;5;2;4;2;9;53
72;5;3;1;2;8;53
72;6;0;3;2;B;13
72;6;1;4;2;H;40
72;6;2;1;2;A;49
72;6;3;2;0;B;53
72;7;0;3;2;T;13
72;7;1;4;1;B;65
72;7;2;1;2;V;36
72;7;3;2;3;H;68
72;8;0;4;0;8;13
72;8;1;3;0;A;40
72;8;2;2;0;V;36
72;8;3;1;0;9;38
72;=;1;61;91;10;0
73;1;0;2;3;8;7
73;1;1;3;3;A;18
73;1;2;4;3;B;6
73;1;3;1;3;9;38
73;2;0;2;3;H;58
73;2;1;3;3;7;40
73;2;2;4;1;T;69
73;2;3;1;2;7;53
73;3;0;2;1;A;8
73;3;1;3;2;B;53
73;3;2;4;0;7;53
73;3;3;1;1;7;3
73;4;0;4;0;V;7
73;4;1;3;2;V;53
73;4;2;2;0;T;4
73;4;3;1;0;B;38
73;5;0;4;0;A;9
73;5;1;3;1;B;53
73;5;2;2;0;8;36
73;5;3;1;2;8;53
73;6;0;4;0;H;9
73;6;1;3;2;T;53
73;6;2;2;1;V;53
73;6;3;1;1;8;53
73;7;0;2;3;T;58
73;7;1;3;3;V;40
73;7;2;4;2;9;53
73;7;3;1;1;9;53
73;8;0;4;0;9;9
73;8;1;3;2;A;53
73;8;2;2;1;H;53
73;8;3;1;2;H;53
73;=;3;0;152;0;30
74;1;0;1;2;V;7
74;1;1;4;2;H;40
74;1;2;3;2;T;6
74;1;3;2;2;7;38
74;2;0;1;3;A;2
74;2;1;4;3;T;40
74;2;2;3;1;V;69
74;2;3;2;3;8;3
74;3;0;3;2;9;57
74;3;1;4;1;B;53
74;3;2;1;2;B;66
74;3;3;2;1;7;53
74;4;0;1;2;A;56
74;4;1;4;1;H;53
74;4;2;3;1;8;53
74;4;3;2;3;B;53
74;5;0;3;1;9;13
74;5;1;4;1;A;40
74;5;2;1;3;7;53
74;5;3;2;1;T;38
74;6;0;4;0;H;13
74;6;1;3;0;9;40
74;6;2;2;0;V;36
74;6;3;1;0;8;3
74;7;0;4;0;T;13
74;7;1;3;0;7;40
74;7;2;2;3;V;53
74;7;3;1;0;B;38
74;8;0;4;0;A;13
74;8;1;3;2;8;65
74;8;2;2;3;H;53
74;8;3;1;3;9;68
74;=;2;109;43;30;0
75;1;0;2;1;7;41
75;1;1;3;1;A;40
75;1;2;4;0;V;45
75;1;3;1;1;8;34
75;2;0;2;3;T;7
75;2;1;3;3;8;40
75;2;2;4;3;9;22
75;2;3;1;3;H;38
75;3;0;2;0;B;58
75;3;1;3;0;7;34
75;3;2;4;1;V;69
75;3;3;1;0;9;38
75;4;0;4;2;9;13
75;4;1;3;2;T;40
75;4;2;2;2;8;23
75;4;3;1;2;7;24
75;5;0;1;2;A;63
75;5;1;4;2;V;40
75;5;2;3;1;T;69
75;5;3;2;2;B;38
75;6;0;1;2;H;5
75;6;1;4;0;H;65
75;6;2;3;3;B;53
75;6;3;2;1;9;68
75;7;0;4;3;A;9
75;7;1;3;3;V;40
75;7;2;2;3;7;36
75;7;3;1;1;B;53
75;8;0;4;0;A;57
75;8;1;3;0;8;40
75;8;2;2;0;T;36
75;8;3;1;1;H;53
75;=;0;36;116;50;30
76;1;0;3;0;A;7
76;1;1;4;0;V;34
76;1;2;1;0;B;6
76;1;3;2;0;7;3
76;2;0;3;3;7;13
76;2;1;4;3;T;16
76;2;2;1;3;V;23
76;2;3;2;3;9;38
76;3;0;4;0;H;57
76;3;1;3;3;8;53
76;3;2;2;0;9;36
76;3;3;1;2;8;53
76;4;0;4;0;T;55
76;4;1;3;2;T;53
76;4;2;2;1;H;68
76;4;3;1;1;9;53
76;5;0;4;2;9;13
76;5;1;3;2;A;40
76;5;2;2;2;7;23
76;5;3;1;2;H;38
76;6;0;3;1;T;7
76;6;1;4;1;B;40
76;6;2;1;1;A;36
76;6;3;2;1;7;3
76;7;0;3;2;V;9
76;7;1;4;3;B;53
76;7;2;1;3;H;53
76;7;3;2;2;B;38
76;8;0;1;3;A;8
76;8;1;4;1;8;53
76;8;2;3;0;8;35
76;8;3;2;1;V;53
76;=;0;97;55;10;0
77;1;0;4;1;8;62
77;1;1;3;2;8;53
77;1;2;2;1;T;6
77;1;3;1;1;A;46
77;2;0;1;2;T;62
77;2;1;4;2;B;40
77;2;2;3;3;T;52
77;2;3;2;2;H;3
77;3;0;3;3;A;9
77;3;1;4;3;9;34
77;3;2;1;3;7;36
77;3;3;2;0;8;29
77;4;0;2;0;V;7
77;4;1;3;0;H;18
77;4;2;4;0;B;6
77;4;3;1;0;A;38
77;5;0;2;0;T;58
77;5;1;3;0;7;40
77;5;2;4;3;V;69
77;5;3;1;1;9;53
77;6;0;2;0;9;56
77;6;1;3;3;H;53
77;6;2;4;3;8;53
77;6;3;1;1;B;53
77;7;0;4;3;B;9
77;7;1;3;2;9;53
77;7;2;2;2;V;68
77;7;3;1;1;V;53
77;8;0;4;2;7;13
77;8;1;3;2;A;40
77;8;2;2;1;7;53
77;8;3;1;1;H;68
77;=;0;62;90;10;70
78;1;0;1;3;7;47
78;1;1;4;3;H;40
78;1;2;3;1;H;28
78;1;3;2;3;9;38
78;2;0;3;0;H;11
78;2;1;4;0;8;40
78;2;2;1;0;T;36
78;2;3;2;0;A;46
78;3;0;4;1;V;7
78;3;1;3;1;A;40
78;3;2;2;1;B;6
78;3;3;1;1;9;3
78;4;0;2;2;V;54
78;4;1;3;2;8;34
78;4;2;4;1;7;12
78;4;3;1;2;B;3
78;5;0;2;2;9;54
78;5;1;3;2;H;34
78;5;2;4;1;8;12
78;5;3;1;2;T;38
78;6;0;4;3;8;13
78;6;1;3;3;A;40
78;6;2;2;2;7;53
78;6;3;1;3;V;3
78;7;0;3;0;V;9
78;7;1;4;0;9;40
78;7;2;1;3;T;53
78;7;3;2;0;7;3
78;8;0;3;2;A;9
78;8;1;4;3;B;53
78;8;2;1;1;T;35
78;8;3;2;0;B;53
78;=;1;60;92;10;0
79;1;0;2;1;A;8
79;1;1;3;3;7;53
79;1;2;4;1;8;36
79;1;3;1;1;V;3
79;2;0;2;0;H;7
79;2;1;3;0;V;40
79;2;2;4;0;B;6
79;2;3;1;0;7;38
79;3;0;4;0;9;57
79;3;1;3;3;8;53
79;3;2;2;0;8;4
79;3;3;1;2;8;53
79;4;0;2;0;A;56
79;4;1;3;1;7;53
79;4;2;4;3;T;52
79;4;3;1;2;9;53
79;5;0;4;1;9;13
79;5;1;3;3;B;53
79;5;2;2;2;7;53
79;5;3;1;1;T;46
79;6;0;3;3;A;7
79;6;1;4;2;H;53
79;6;2;1;3;V;36
79;6;3;2;3;H;38
79;7;0;1;2;A;2
79;7;1;4;2;T;40
79;7;2;3;1;B;53
79;7;3;2;2;B;3
79;8;0;1;1;H;8
79;8;1;4;3;9;53
79;8;2;3;0;T;35
79;8;3;2;2;V;53
79;=;0;76;76;30;40
80;1;0;3;3;T;7
80;1;1;4;2;V;53
80;1;2;1;3;9;6
80;1;3;2;3;8;38
80;2;0;1;3;B;58
80;2;1;4;2;9;53
80;2;2;3;0;T;69
80;2;3;2;1;8;53
80;3;0;1;2;7;41
80;3;1;4;2;A;40
80;3;2;3;3;H;45
80;3;3;2;2;H;38
80;4;0;3;1;7;13
80;4;1;4;1;A;40
80;4;2;1;1;V;36
80;4;3;2;1;9;3
80;5;0;4;0;A;7
80;5;1;3;0;8;40
80;5;2;2;0;V;4
80;5;3;1;0;7;3
80;6;0;2;1;T;8
80;6;1;3;1;H;40
80;6;2;4;2;8;53
80;6;3;1;0;9;53
80;7;0;2;1;B;5
80;7;1;3;3;A;65
80;7;2;4;3;7;35
80;7;3;1;0;H;68
80;8;0;3;2;T;13
80;8;1;4;3;V;65
80;8;2;1;2;B;36
80;8;3;2;0;B;68
80;=;3;93;59;20;10
81;1;0;4;2;A;57
81;1;1;3;2;H;40
81;1;2;2;2;9;66
81;1;3;1;2;8;38
81;2;0;2;1;8;41
81;2;1;3;1;A;40
81;2;2;4;2;V;45
81;2;3;1;1;7;34
81;3;0;2;1;T;8
81;3;1;3;0;7;53
81;3;2;4;3;9;53
81;3;3;1;1;9;38
81;4;0;2;2;7;1
81;4;1;3;2;T;40
81;4;2;4;2;B;6
81;4;3;1;3;8;53
81;5;0;4;1;H;9
81;5;1;3;3;H;53
81;5;2;2;1;B;36
81;5;3;1;0;9;53
81;6;0;4;1;V;9
81;6;1;3;0;8;53
81;6;2;2;0;H;68
81;6;3;1;3;B;53
81;7;0;4;3;V;13
81;7;1;3;3;T;40
81;7;2;2;3;7;36
81;7;3;1;3;A;38
81;8;0;3;0;A;7
81;8;1;4;0;V;40
81;8;2;1;0;T;36
81;8;3;2;0;B;38
81;=;2;50;102;30;0
82;1;0;1;1;B;58
82;1;1;4;1;A;40
82;1;2;3;1;H;36
82;1;3;2;1;7;3
82;2;0;1;1;9;58
82;2;1;4;2;7;53
82;2;2;3;2;T;69
82;2;3;2;1;8;3
82;3;0;3;3;7;13
82;3;1;4;3;A;40
82;3;2;1;3;8;23
82;3;3;2;3;B;3
82;4;0;4;2;A;7
82;4;1;3;2;H;40
82;4;2;2;2;8;36
82;4;3;1;2;B;3
82;5;0;2;3;T;8
82;5;1;3;3;H;40
82;5;2;4;3;9;36
82;5;3;1;3;V;38
82;6;0;4;1;V;55
82;6;1;3;0;8;53
82;6;2;2;1;T;36
82;6;3;1;0;7;53
82;7;0;4;0;B;13
82;7;1;3;0;H;40
82;7;2;2;0;T;49
82;7;3;1;0;9;38
82;8;0;4;2;9;13
82;8;1;3;0;A;53
82;8;2;2;0;V;53
82;8;3;1;2;V;38
82;=;1;76;76;10;20
83;1;0;2;2;A;7
83;1;1;3;2;H;40
83;1;2;4;2;9;6
83;1;3;1;2;7;3
83;2;0;4;3;T;7
83;2;1;3;3;9;40
83;2;2;2;3;H;36
83;2;3;1;3;7;3
83;3;0;2;0;7;41
83;3;1;3;0;T;40
83;3;2;4;2;8;45
83;3;3;1;0;H;3
83;4;0;4;3;A;9
83;4;1;3;1;9;53
83;4;2;2;0;V;68
83;4;3;1;3;8;38
83;5;0;2;2;B;58
83;5;1;3;0;9;53
83;5;2;4;1;8;53
83;5;3;1;2;T;38
83;6;0;4;3;V;13
83;6;1;3;1;V;53
83;6;2;2;1;7;53
83;6;3;1;1;B;53
83;7;0;4;3;B;13
83;7;1;3;1;T;53
83;7;2;2;0;8;53
83;7;3;1;1;A;53
83;8;0;4;1;H;5
83;8;1;3;2;V;65
83;8;2;2;0;B;53
83;8;3;1;0;A;53
83;=;2;20;132;10;0
84;1;0;3;1;A;7
84;1;1;4;1;8;40
84;1;2;1;1;V;4
84;1;3;2;1;T;3
84;2;0;3;0;A;9
84;2;1;4;0;7;34
84;2;2;1;1;B;68
84;2;3;2;0;B;3
84;3;0;1;3;V;5
84;3;1;4;3;7;40
84;3;2;3;3;A;66
84;3;3;2;2;V;53
84;4;0;3;3;B;55
84;4;1;4;2;7;53
84;4;2;1;3;9;4
84;4;3;2;0;V;53
84;5;0;3;3;8;55
84;5;1;4;2;8;53
84;5;2;1;3;T;67
84;5;3;2;1;H;53
84;6;0;1;3;H;56
84;6;1;4;2;9;53
84;6;2;3;2;T;69
84;6;3;2;0;H;53
84;7;0;3;1;7;13
84;7;1;4;1;9;40
84;7;2;1;2;B;53
84;7;3;2;0;T;68
84;8;0;2;2;A;8
84;8;1;3;0;9;53
84;8;2;4;0;8;53
84;8;3;1;2;H;38
84;=;3;125;27;0;10
85;1;0;2;0;A;8
85;1;1;3;0;B;34
85;1;2;4;2;8;69
85;1;3;1;0;7;38
85;2;0;2;3;T;63
85;2;1;3;3;8;40
85;2;2;4;3;V;36
85;2;3;1;3;A;46
85;3;0;1;1;B;7
85;3;1;4;1;7;34
85;3;2;3;0;H;69
85;3;3;2;1;H;3
85;4;0;3;2;7;5
85;4;1;4;1;8;65
85;4;2;1;2;H;23
85;4;3;2;2;9;3
85;5;0;4;1;T;57
85;5;1;3;0;9;53
85;5;2;2;1;9;67
85;5;3;1;1;V;38
85;6;0;4;0;T;9
85;6;1;3;0;V;40
85;6;2;2;2;V;68
85;6;3;1;3;7;53
85;7;0;4;2;A;9
85;7;1;3;0;8;53
85;7;2;2;3;9;68
85;7;3;1;2;T;38
85;8;0;4;2;B;9
85;8;1;3;3;H;53
85;8;2;2;1;A;35
85;8;3;1;3;B;53
85;=;1;52;100;0;10
86;1;0;1;1;H;7
86;1;1;4;0;V;53
86;1;2;3;1;T;6
86;1;3;2;1;7;3
86;2;0;1;2;A;8
86;2;1;4;2;H;40
86;2;2;3;2;B;36
86;2;3;2;2;7;3
86;3;0;1;1;A;58
86;3;1;4;1;V;40
86;3;2;3;0;T;69
86;3;3;2;1;8;38
86;4;0;3;0;9;7
86;4;1;4;3;8;53
86;4;2;1;0;7;4
86;4;3;2;0;8;38
86;5;0;3;0;B;9
86;5;1;4;3;H;53
86;5;2;1;0;H;4
86;5;3;2;3;9;53
86;6;0;1;0;A;8
86;6;1;4;2;V;53
86;6;2;3;3;7;53
86;6;3;2;3;B;53
86;7;0;1;1;B;56
86;7;1;4;3;A;53
86;7;2;3;2;8;53
86;7;3;2;3;V;53
86;8;0;1;1;9;56
86;8;1;4;3;T;53
86;8;2;3;2;9;53
86;8;3;2;2;T;53
86;=;1;152;0;30;0
87;1;0;2;1;T;7
87;1;1;3;2;7;53
87;1;2;4;1;B;6
87;1;3;1;1;9;38
87;2;0;2;1;A;58
87;2;1;3;0;B;53
87;2;2;4;3;9;69
87;2;3;1;3;7;53
87;3;0;2;1;H;58
87;3;1;3;1;7;40
87;3;2;4;0;T;69
87;3;3;1;0;8;53
87;4;0;4;3;8;13
87;4;1;3;3;T;40
87;4;2;2;2;8;53
87;4;3;1;3;A;46
87;5;0;1;0;A;7
87;5;1;4;0;7;34
87;5;2;3;2;V;53
87;5;3;2;0;9;3
87;6;0;3;2;A;9
87;6;1;4;2;H;40
87;6;2;1;3;B;53
87;6;3;2;2;9;3
87;7;0;1;3;H;8
87;7;1;4;0;V;53
87;7;2;3;1;8;35
87;7;3;2;2;B;53
87;8;0;1;3;V;8
87;8;1;4;2;T;53
87;8;2;3;1;V;35
87;8;3;2;0;H;53
87;=;1;81;71;10;20
88;1;0;1;3;9;7
88;1;1;4;3;7;40
88;1;2;3;3;B;6
88;1;3;2;3;T;38
88;2;0;1;1;T;7
88;2;1;4;2;B;53
88;2;2;3;1;8;36
88;2;3;2;1;A;46
88;3;0;2;1;7;5
88;3;1;3;3;A;65
88;3;2;4;0;V;53
88;3;3;1;0;T;51
88;4;0;1;3;H;58
88;4;1;4;0;H;53
88;4;2;3;2;V;69
88;4;3;2;1;9;53
88;5;0;1;3;V;58
88;5;1;4;3;8;40
88;5;2;3;0;7;53
88;5;3;2;0;8;53
88;6;0;3;1;H;9
88;6;1;4;2;T;53
88;6;2;1;2;H;68
88;6;3;2;1;B;3
88;7;0;3;0;9;13
88;7;1;4;0;A;40
88;7;2;1;2;8;53
88;7;3;2;1;V;68
88;8;0;2;2;A;8
88;8;1;3;0;B;53
88;8;2;4;2;7;36
88;8;3;1;2;9;38
88;=;3;102;50;20;10
89;1;0;2;0;T;7
89;1;1;3;0;9;40
89;1;2;4;0;B;6
89;1;3;1;0;V;38
89;2;0;4;2;T;7
89;2;1;3;3;7;53
89;2;2;2;2;B;4
89;2;3;1;2;7;3
89;3;0;4;3;A;7
89;3;1;3;3;8;34
89;3;2;2;3;9;4
89;3;3;1;2;9;53
89;4;0;2;0;A;58
89;4;1;3;0;H;40
89;4;2;4;0;7;36
89;4;3;1;1;7;53
89;5;0;4;2;A;9
89;5;1;3;3;B;53
89;5;2;2;2;V;36
89;5;3;1;1;8;53
89;6;0;4;2;H;9
89;6;1;3;3;V;53
89;6;2;2;1;V;68
89;6;3;1;1;9;53
89;7;0;4;2;8;9
89;7;1;3;1;H;53
89;7;2;2;3;H;53
89;7;3;1;1;B;53
89;8;0;4;3;T;9
89;8;1;3;1;A;53
89;8;2;2;0;8;35
89;8;3;1;1;T;53
89;=;0;0;152;0;60
90;1;0;1;1;A;8
90;1;1;4;1;7;40
90;1;2;3;2;9;69
90;1;3;2;1;H;38
90;2;0;3;2;A;7
90;2;1;4;2;8;40
90;2;2;1;2;H;36
90;2;3;2;2;B;3
90;3;0;3;3;B;57
90;3;1;4;3;7;34
90;3;2;1;1;T;68
90;3;3;2;3;8;3
90;4;0;3;2;7;5
90;4;1;4;3;A;65
90;4;2;1;1;8;53
90;4;3;2;2;V;38
90;5;0;2;0;T;7
90;5;1;3;0;8;40
90;5;2;4;0;7;22
90;5;3;1;0;H;3
90;6;0;2;3;9;58
90;6;1;3;3;V;34
90;6;2;4;2;T;69
90;6;3;1;1;9;53
90;7;0;4;1;B;5
90;7;1;3;3;H;65
90;7;2;2;0;B;53
90;7;3;1;1;V;38
90;8;0;3;3;T;55
90;8;1;4;0;V;53
90;8;2;1;0;9;68
90;8;3;2;0;A;53
90;=;3;97;55;10;0
91;1;0;2;2;V;7
91;1;1;3;2;A;42
91;1;2;4;2;B;6
91;1;3;1;3;7;53
91;2;0;4;2;T;57
91;2;1;3;2;7;34
91;2;2;2;2;9;66
91;2;3;1;1;7;53
91;3;0;4;0;T;11
91;3;1;3;0;V;40
91;3;2;2;0;8;4
